cod_autor|nome_completo
24724|Andrés, Luiz Phelipe
24725|Fogaça, Edson José Alves
24726|Araújo, Nearco
24727|Chaves, Carlos Heitor
24728|Baumgart, Conny
24729|Ribeiro, Carlos Eduardo
24730|Cardoso, Adauto Lucio
24731|Penna Filho, Pio
24732|Toledo, Octaviano de
24733|Grassi, Antonio
24734|Paiva, José Maria de
24735|Costa, Célio Juvenal
24736|Miranda, Luiz Francisco Albuquerque de
24737|Capdevila, Luc
24738|Brezzo, Liliana M.
24739|Reali, Laura
24740|Bonnici, Thomas
24741|Pestana, Marlon Borges
24742|Israel, Carolina López
24743|Nigra, Fra
24744|Baptista, Jean
24745|Bauer, Letícia
24746|Presa, Alejandra
24747|Ferreira, J. C. Soares
24748|Engracio, Julio, Padre
24749|Barão, Vanderlise Machado
24750|Sosa, Derocina Alves Campos
24751|Martins, Valter
24752|Fernandes, Renata Sieiro
24753|Mattos, Romulo Costa
24754|Carnicel, Amarildo
24755|Guimarães, Marcella Lopes
24756|Nedel, Letícia Borges
24757|Sant'anna, Sabrina Marques Patracho
24758|Lifschitz, Javier Alejandro
24759|Lavenère-wanderley, Nelson Freire
24760|PROGRAMA DE ACELERAÇÃO DO CRESCIMENTO (Brasil)
24761|Ribemboim, José Alexandre
24762|Ribemboim, Jacques
24763|Campagnano, Anna Rosa
24764|Calippo, Flavio Ricci
24765|Silveira, Marcos César Borges da
24766|Silva Filho, Clêncio Braz da
24767|Fuão, Juarez José Rodrigues
24768|Cruz, Gisele Thiel Della
24769|Amaral, Edina Taunay Leite Guimarães do
24770|Cassab, Latif Antonia
24771|Fortunato, Elizabeth
24772|Michelon, Francisca Ferreira
24773|Carvalho, Larissa Camacho
24774|Borges, Humberto Crispim
24775|Penha, Maria Angélica Pereira
24776|Comerlato, Fabiana
24777|Walsh, John W. T.
24778|Neetzow, Anselmo Alves
24779|Bueno, Bianca Pinheiro
24780|Teles, Gilberto Mendonça
24781|Rodrigues, Elisângela de Felippe
24782|Weiss, Jussemar
24783|Barcia Paz, Manuel
24784|González Pagés, Júlio César
24785|Cruz Martínez, Dania de la
24786|Blanco Rodríguez, Juan. A.
24787|Echarri Chávez, Maité
24788|Ramos Hernández, Reinaldo
24789|Vinat De La Mata, Raquel
24790|Coffigny Leonard, Olga
24791|Herrera Valdés, Aleida
24792|Azevedo Filho, Leodegário A. de
24793|Miranda Cabezas, Sara de la Caridad
24794|Macle Cruz, Jorge
24795|Sousa, Jose Galante de
24796|Paranapiacaba, João Cardoso de Menezes e Souza, Barão de
24797|García Rodriguez, Raul
24798|Valiente Moreno, Manuel
24799|Gómez, Amelia
24800|Molina, Pablo Francisco
24801|Forcade, Ismael
24802|Díaz Martínez, Yolanda
24803|Santistéban Mesa, Sunia
24804|Rodríguez Cárdenas, Ofélia
24805|ARQUIVO NACIONAL (Brasil). Divisão de Publicações. Sala de Consultas
24806|Daniel, Mary L.
24807|Anjos, Cyro dos
24808|Carvalho, José Rodrigues de
24809|Paiva, Odair da Cruz
24810|Póvoa Neto, Helion
24811|Silva, Sidney Antonio da
24812|Alves, José Cláudio Souza
24813|Kaly, Alain Pascal
24814|Miraglia, Paula
24815|Steri, Ubaldo, Padre
24816|Marques, Carla Cristina
24817|Parente, Temis Gomes
24818|Lage, Lana
24819|Sequeira, Francisco Maria Bueno de
24820|Silva, Daniel Pinha
24821|Matos, Mário
24822|Gomes, Eugênio
24823|Pedroso Alés, Arturo
24824|Pino Sanchez, Lena
24825|Leite, Miriam S.
24826|Leal, Roger Stiefelmann
24827|Côrtes, Celina
24828|Maciel, Maria Lucia
24829|Sassen, Saskia
24830|Quevedo, Luis Alberto
24831|Winocur, Rosalia
24832|Finquelievich, Susana
24833|Coelho, José João Teixeira
24834|Gómez, Maria Nélida González de
24835|Vicente, Gil
24836|Pedley, Mary Sponberg
24837|Edney, Matthew H.
24838|Ferreira, Mário Clemente
24839|Dym, Jordana
24840|Oliveira, Terezinha
24841|Andrade, Francisco Eduardo de
24842|Pinto, Fábio Carlos Vieira
24843|Malaquias, Carlos de Oliveira
24844|Lyra, Cyro Corrêa
24845|Pascoal, Isaías
24846|Barros, Fernando Antônio Ferreira de
24847|Herscovici, Alain
24848|Braga, Ruy
24849|Celestino, Ayrton Gonçalves
24850|Carneiro, Odebal Bond
24851|Leahy, Anthony
24852|Brantes, Carlos Alberto
24853|Sell, Zélia Maria Nascimento
24854|Menezes, Juliana de
24855|Nascimento, Noel
24856|Bonamigo, Zélia Maria
24857|Cardoso, Rosy de Sá
24858|Bunning, Irina O.
24859|Pinto, Rui Cavallin
24860|Almeida, Manuel Antônio de
24861|Silva, Jorge Antônio de Queiroz e
24862|Tocantins, Leandro
24863|Lemos, Pedro Sanches de
24864|Birn, Anne-Emanuelle
24865|Lima, Elizabeth Maria Freire de Araújo
24866|Pelbart, Peter Pál
24867|Machado, Ana Regina
24868|Campos, Carlos Eduardo Aguilera
24869|Lessa, Andrea
24870|Robinson, César Leyton
24871|Caballero, Andrés Díaz
24872|Araújo, Marcelo da Silva
24873|Lima, Augusto Sabóia
24874|Chagas, Mário
24875|Andrade, Oswald de
24876|Valéry, Paul
24877|Cavalcanti, Lauro
24878|Machado, Germano
24879|Sampaio, José Pereira de
24880|Grinspum, Denise
24881|Benjamim, Walter
24882|Adorno, Theodor W.
24883|Horta, Maria de Lourdes Parreiras
24884|Miranda, Paulo Sérgio Carneiro
24885|Dutra, Maria do Carmo Fonseca
24886|Silveira, Aramis Sabóia da
24887|Morgenstern, Algacyr
24888|Rocha, Sedinei Sales
24889|Torres, Raymundo Negrão
24890|Stelmachuk, Rubens Tarcísio da Luz
24891|Boutin, Leônidas
24892|Anjos, Augusto de Carvalho Rodrigues dos
24893|Anjos, Augusto dos
24894|Chaves, Flávio Loureiro
24895|Schüler, Donaldo
24896|Kiefer, Bruno
24897|Cabral, Leonor Scliar
24898|Reis, Maria Firmina dos
24899|Carvalhal, Tânia Franco
24900|Dacanal, José Hildebrando
24901|Mota, Sérgio
24902|Barata, Paulo
24903|Toledo, Lafayette de
24904|Campos, André
24905|Martins, Cézar
24906|Noel, Francisco Luiz
24907|Nascimento, Alba Cañizares
24908|Prado, Eduardo
24909|Matos, Pedro Gomes de
24910|Leão, Mucio Carneiro
24911|Lima, Mario de
24912|Araújo, Roberto
24913|Coelho, João
24914|Quintella, Sérgio F.
24915|Basso, Lelio
24916|Chaves Neto, Elias
24917|Quinney, Richard
24918|Cardoso, Rosi de Sá
24919|Carneiro, Marília Beatriz Lacerda
24920|Filipak, Francisco
24921|Utsch, José Assis Simões
24922|Stocchero, Harley Clóvis
24923|Wasserman, Margarita
24924|Gilson, Étienne
24925|Escritores, SOCIEDADE PAULISTA DE
24926|Lopes, Luciano
24927|Lopes, José Carlos Veiga
24928|Veiga, Darcy
24929|Milano, Dante
24930|Sodré, Moniz
24931|Galeão, Celeste Aida Noronha Rodrigues
24932|Sousa, Celeste Henriques Marquês Ribeiro de
24933|Soares, Vanderleia Cassiana Helmer
24934|Peres, Maria Gisele
24935|Amaral, Roberto Antônio Penedo do
24936|Fernandes, Orlanda Rodrigues
24937|Guerra, Fabiana de Paula
24938|Lepera, Luciano Patrice Garcia
24939|Rosa, Ivani
24940|Nasser, Sérgio Daniel
24941|Moran, Emilio Federico
24942|Silva, Carly
24943|Inácio, Juliana Lemes
24944|Neiva, Ivany Câmara
24945|Silva, Floriana Rosa da
24946|Mattos, Sônia Missagia
24947|Silva, Vicente de Paulo da
24948|Bandeira, Carlos Viana
24949|Magalhães, Dario de Almeida
24950|Lemos, Chélen Fischer de
24951|Carneiro, Eder Jurandir
24952|Bezerra, Gustavo Neves
24953|Soares, José Luiz de Oliveira
24954|Oliveira, Sonia
24955|Campans, Rose
24956|Viñas, Sérgio Mares
24957|Guerra, Márcia Ferreira
24958|Canavesi, Flaviane
24959|Sevá Filho, Arsênio Oswaldo
24960|Limaverde Filho, Aricelso Maia
24961|Aguiar, Laercio Azevedo de
24962|Rego, Vírginia Villas Boas de Sá
24963|Mello, José Fernando Silva
24964|Silvestre, Daniel Ribeiro
24965|Oberlander, Mario F.
24966|Cabral, Milton
24967|Ribeiro, Cassandra
24968|Motimór, Ilana Cerqueira
24969|Maia, Elias da Silva
24970|Silva, Leonardo Simão da
24971|Nogueira, Angela Salvadora
24972|Almeida, Antonia Cristina Goçalves Peniche de
24973|Almeida, Tânia Maria da Silva Amaro de
24974|Santos Júnior, Luiz Felipe dos
24975|Ribeiro, Roberto Gaspari
24976|Machado, Luís Toledo
24977|Lacerda Filho, Walter Barbosa
24978|Fendt, Roberto
24979|Fidalgo, Maria José Vaz
24980|Ucha, Paula Cristina
24981|Souto, Leonardo Fernandes
24982|Bandini-buti, Maria Ferrari
24983|Dickler, Howard
24984|Castro, Augusto Mendes Simões de
24985|Cartusiano, Ludolfo
24986|Burgada, Gaetano
24987|Escarpit, Robert
24988|Mcmurtrie, Douglas C
24989|Machado, Maria Luísa Saavedra
24990|Morgado, Sérgio Roberto Dentino
24991|Sampaio, Suzanna
24992|Addeo, Walter Cezar
24993|Retz, Raquel de Godoy
24994|Rampi, Dorcelina de Fátima
24995|Silva, Abimara Goulart
24996|Ambires, Juarez Donizete
24997|Rodrigues, Mário Porfírio
24998|Frare, Boaventura Moretti
24999|Monteiro, Claudia Carleto
25000|Oliver, Graciela de Souza
25001|Clemente, José Eduardo Ferraz
25002|Lunardi, Fabrício Castagna
25003|Roso, Maria Regina Daniel
25004|Isaia, Lucia
25005|Corrêa, Gilson César Pianta
25006|Silva, Zenir M. Adornes
25007|Passamani, Guilherme Rodrigues
25008|Zanini, Maria Catarina Chitolina
25009|Cavani, Suzana
25010|Cavalcanti, Ana Maria Tavares
25011|Cabral, J. Bernardo
25012|Frigueiros Júnior, Oswaldo
25013|Canello, Júlio
25014|Zanella, Gabriel Gonzáles
25015|Araújo, Luiz Ernani Bonesso de
25016|Lorenzi Júnior, David
25017|Coronel, Daniel Arruda
25018|Alves, Fabiano Dutra
25019|Pacheco, Cláudia Regina Costa
25020|Charlon, Maria de Lourdes Patrini
25021|Ri, Neusa Maria Dal
25022|Vieitez, Cândido Giraldez
25023|Morais, Ronaldo Queiroz de
25024|Bittencourt, Icaro
25025|Fausto, Carlos
25026|Guimarães, Silvia
25027|Pena, João Luiz
25028|Menezes, Gustavo Hamilton
25029|Pinhati, Felipe Casulari
25030|Pequeno, Luciano Alves
25031|Kohan, Néstor
25032|Lenzi, Eduardo Barbosa
25033|Almeida, Gelson Rozentino de
25034|Tezini, Juliana Caetano Vaccari
25035|Corrêa, Maria Letícia
25036|Arcary, Valério
25037|Gomes, José Eudes Arrais Barroso
25038|Medeiros, Mônica Xavier de
25039|Koling, Paulo José
25040|Varusa, Rinaldo José
25041|Horch, Rosemarie Erika
25042|FUNDAÇÃO CARLOS CHAGAS
25043|Massena, José Franklin da Silva
25044|Figueiredo Junior, Afonso Celso de Assis
25045|Cim, Albert
25046|Dahl, Svend
25047|Rubio, Angel
25048|BIBLIOTECA APOSTÓLICA VATICANA
25049|Avellaneda, Mercedes
25050|Quarleri, Lía
25051|Arnt, Fúlvio Vinícius
25052|Silva, Paulo José Carvalho da
25053|Franco, José Eduardo
25054|Domingues, Breno Machado
25055|Culturais, RIO GRANDE DO SUL. Secretaria de Educação e Cultura. Departamento de Assuntos
25056|Pimenta, Alcir
25057|Barcelos, Artur Henrique Franco
25058|Chamorro, Graciela
25059|Faria, Julio Cezar de
25060|Burgin, Miron
25061|Meloni, Reginaldo Alberto
25062|Meirelles, Juliana Gesuelli
25063|Ferreira, Matheus Bernardes
25064|Ribas, Sulamita
25065|Godoy, Paulo Roberto Teixeira de
25066|Trasferetti, José
25067|Santiago, Gabriel Lomba
25068|Degan, Alex
25069|Fernández De Kirchner, Cristina
25070|Sólon, Pablo
25071|Paulo, Zeferino F
25072|Mantega, Guido
25073|Odebrecht, Emílio
25074|Ffrench-davis, Ricardo
25075|Vélez, Álvaro Uribe
25076|Delgado, Rafael Correa
25077|Misir, Prem
25078|Rivarola, Milda
25079|Punwasi, Subhaas
25080|Chávez Frías, Hugo
25081|Castilho, Gilberto Baptista
25082|Godoy, Marília Gomes Ghizzi
25083|Dri, Clarissa Franzoi
25084|Guimarães, Bertino Daciano R. S
25085|Engelmann, Fabiano
25086|Lenzi, Cristiano Luis
25087|Aguilera, Francisco
25088|Brown, Elsie
25089|Shelby, Charmion
25090|Haverstock, Nathan A.
25091|Rivera, William M.
25092|Balco, Mercedes G.
25093|Carter, Phyllis G.
25094|Doria, Irene de Menezes
25095|Seibel, Erni J.
25096|Oliveira, Heloísa M. J. de
25097|Miranda, Fernanda Eleonora
25098|Moreira, Jacqueline de Oliveira
25099|Spohr, Bianca
25100|Leitão, Carolina
25101|Schneider, Daniela Ribeiro
25102|Coelho, Dimas Lopes da Silva
25103|BRASIL. Ministério da Marinha. Secretaria da Comissão Interministerial Para os Recursos do Mar
25104|Rosenfield, Denis Lerrer
25105|Hawkins, Victor
25106|Melo, José Geraldo da Costa Cardoso de
25107|Abry, Wilhelm Tobias
25108|Vogt, René
25109|Almeida, Marco Antonio Pires de
25110|Richardson, Ivan L.
25111|Costa, Mário
25112|Seixas, Roberto Carlos Coutinho
25113|Casassus, Juan
25114|Lobo, Thadeu Marcos Orosco Coelho
25115|Holmes, Ruth E. V.
25116|Teixeira, Alexandre Peres
25117|Rodrigues, Janine Marta Coelho
25118|Melo Neto, José Francisco de
25119|Virgínio, Maria Helena da Silva
25120|Farias, Rosilene Mariano de
25121|BRASIL. Secretaria Especial dos Direitos Humanos. Comissão Especial sobre Mortos e Desaparecidos Políticos
25122|Souza, Aristeu
25123|Lins, Ivan Monteiro de Barros
25124|Guimarães, Ronald Cardoso
25125|Correia, A. Dias
25126|Cordeiro Júnior, Raimundo Barroso
25127|Nunes, Mariângela de Vasconcelos
25128|Mattos, Regiane Augusto de
25129|Melo, José Evando Vieira de
25130|Paim, Elison Antonio
25131|Vieira, Flávio Lúcio R.
25132|Silva, Ana Beatriz Ribeiro Barros
25133|Boeira, Nelson
25134|Cabrera Becerra, Gabriel
25135|Crespo, Luis Alberto
25136|Santos, Júlio Ricardo Quevedo dos
25137|Langer, Protasio Paulo
25138|Maria Neto, José
25139|Montenegro, Rosilene Dias
25140|Santos, José Antônio dos
25141|Coherente, Manoel
25142|Rhoden, Luiz Fernando
25143|Klein, Ana Inez
25144|Oliveira, Margarida Maria Dias de
25145|Lewis, Susan
25146|Cordeiro, Robson Costa
25147|Berrien, William
25148|Furtado, Manoel Basilio
25149|Dorn, Georgette M.
25150|ARQUIVO NACIONAL (Brasil). Coordenação de Acesso à Informação
25151|COLÔNIA JULIANO MOREIRA (Rio de Janeiro, RJ)
25152|Gonçalves, Regina Célia
25153|Aranha, Gervácio Batista
25154|Sousa, Fabio Gutemberg Ramos Bezerra de
25155|Souza, Antonio Clarindo Barbosa de
25156|Behar, Regina Maria Rodrigues
25157|Barbosa, Josué Humberto
25158|COMISSÃO LUSO-BRASILEIRA PARA SALVAGUARDA E DIVULGAÇÃO DO PATRIMÔNIO DOCUMENTAL
25159|Nunes, Paulo Giovani Antônio
25160|Jardim, Rejane Barreto
25161|Malheiros, Jorge Macaísta
25162|Campos, Zuleica Dantas Pereira
25163|Costa, José Jonas Duarte da
25164|Ó, Alarcon Agra do
25165|Pessoa, Raimundo Agnelo Soares
25166|Ribeiro, Roberto da Silva
25167|Chaves, Edneila Rodrigues
25168|Souza, Rafael Rodrigo Ruela
25169|Rocha, Simone
25170|Cavalcanti, Vanessa Ribeiro Simon
25171|Fernandes, José Ricardo Oriá
25172|Noronha, Márcio Pizarro
25173|Silva, Maria Aparecida de Oliveira
25174|Acioli, Gustavo
25175|Mac Cord, Marcelo
25176|Rodrigues, Cândido Moreira
25177|Zétola, Bruno Miranda
25178|Mattos, Gregorio de
25179|ESCOLA NACIONAL DE BELAS-ARTES (Brasil)
25180|Grout, Catherine W.
25181|Sepúlveda, Christovam Ayres de Magalhães
25182|Cánovas, Marília D. Klaumann
25183|Weinberg, Marie Felice
25184|Freitas, Itamar
25185|Silveira, Alvaro da
25186|Pinto, Astolpho
25187|Wilgus, A. Curtis
25188|Silva, Geraldina Maria da
25189|Bezerra, Francisco Chaves
25190|Botelho, Rosana Ulhôa
25191|Barbosa, Vilma de Lurdes
25192|Rocha, Helenice Aparecida Bastos
25193|Pires, Antônio Liberac Cardoso Simões
25194|Nascimento, Rômulo Luiz Xavier
25195|Souza, Marcelo José Lopes de
25196|Vilhena, Junia de
25197|Zamora, Maria Helena
25198|Padoim, Maria Medianeira
25199|Pinto, Genivaldo Gonçalves
25200|Coimbra, Carlos
25201|Hue, Sheila Moura
25202|Rosito, Valeria
25203|Szpacenkopf, Maria Izabel Oliveira
25204|Chinelli, Fillippina
25205|Silva, Luis Antônio Machado da
25206|Zarth, Paulo Afonso
25207|Gutierrez, Ester Judite Bendjouya
25208|Behar, David
25209|Andrade, Andreza Oliveira
25210|Rassi, Marcos Antônio Caixeta
25211|Fonseca, Selva Guimarães
25212|Oliveira, Emerson Dionisio G. de
25213|Mariano, Serioja R. C.
25214|Silva, Pierre Normando Gomes da
25215|Martins, Marcello Fernando Bulhões
25216|Gomes, Lourenço Conceição
25217|Maia, Tatyana de Amaral
25218|Correa, Sílvio Marcus de Souza
25219|Gonçalves, Monique de Siqueira
25220|Monteiro, Filipe
25221|Noronha, Gilberto Cézar de
25222|Fernandes, Caroline
25223|Dickie, Maria Amélia Schmidt
25224|Bohns, Neiva Maria Fonseca
25225|Ramos, Eloisa Helena Capovilla da Luz
25226|Giolo, Jaime
25227|Joffily, Mariana
25228|Dias, Edmundo Fernandes
25229|Caimi, Flávia Eloisa
25230|Siman, Lana Mara de Castro
25231|Reale Júnior, Miguel
25232|Oliveira, Márcia Teresinha da Silva
25233|Magalhães, Marcelo de Souza
25234|Basseches, Bruno
25235|Pellegrin, Dejean Magno
25236|Siqueira, Marcelo Nogueira de
25237|Poerner, Arthur José
25238|Mello, Placido Modesto de
25239|Silveira, Walter da
25240|Castro, Ruy
25241|Bhattacharya, Sanjoy
25242|Vianna, Antonio Moniz
25243|Justo, Célia Maria Patriani
25244|Gomes, Mara H. de Andréa
25245|Godoy, Andressa Michele
25246|Garcia, Rosa Wanda Diez
25247|Rebelo, Fernanda
25248|Caponi, Sandra
25249|Hosken, Sergio Duayer
25253|Cymbalista, Renato
25254|Vailati, Luiz Lima
25255|Rosseto, Pedro Francisco
25256|D'elboux, Roseli Maria Martins
25257|Paula, Teresa Cristina Toledo de
25258|Franco, José Luiz de Andrade
25259|Drummond, José Augusto
25260|Andrade, Maria de Fátima de Oliveira
25261|Martins, Maria Cezira Fantini Nogueira
25262|Bógus, Cláudia Maria
25263|Oliveira, Silmara Sartoreto
25264|Guerreiro, Lariza Borges
25265|Bonfim, Patrícia Mendes
25266|Santos, Leonor Maria Pacheco
25267|Campos, Eudes
25268|Meneses, Diogo de Melo
25269|Rezende, Elina Almeida de Souza
25270|Eastop, Dinah
25271|Brandão, Carlos Roberto Ferreira
25272|Costa, Cleide
25273|Gomes Júnior, Guilherme Simões
25274|Monteiro, Ronald F.
25275|Figueiredo, Stela Horta
25276|Mosciaro, Maria Clara
25277|Silva, Ivy da
25278|Grünewald, José Lino
25279|Soares, Mozart Pereira
25280|França Júnior, Joaquim José de
25281|Heredia, Edmundo Aníbal
25282|Scelle, Georges
25283|Delorenzo Neto, Antônio
25284|Paiva, Salvyano Cavalcanti de
25285|Martins, Maria Fernanda Vieira
25286|Simon, Michel
25287|Gomes, Paulo Emilio Sales
25288|Fernandes, Tiago Coelho
25289|Griep, Karl
25290|Mello, Sheila Cristina Mueller
25291|Siqueira, Daniela Giovana
25292|Sirimarco, Martha
25293|Mertz, Marli
25294|Grando, Marinês Zandavalli
25295|Targa, Luiz Roberto Pecoits
25296|Lagemann, Eugenio
25297|Gil, Hilda de Alencar
25298|Tedesco, João Carlos
25299|Wentz, Liliane I. M
25300|Marconi, Cadu
25301|Ferraz, Pablo
25302|Kothe, Mercedes Gassen
25303|Gouvêa, Viviane
25304|Wenczenovicz, Thaís Janaina
25307|Gritti, Isabel Rosa
25308|Ardenghi, Lurdes Grolli
25309|Bahia, Cláudio Listher Marques
25310|Morgado, Eliane Maria Oliveira
25311|Dourado, Nileide Souza
25312|Canavarros, Otávio
25313|Macedo, Vera Lúcia Duarte
25314|Barros, Francisco Reinaldo Amorim de
25315|Montóia, Ana
25316|Lemes, Ivonilda
25317|Pinto, Luziano Macedo
25318|Ferreira, Rosa Maria
25319|Grossmann, Jorge
25320|Bernal I Cercós, Àngels
25321|Magrinyà Rull, Anna
25322|Planes I Albets, Ramon
25323|Legislativa, SANTA CATARINA. Assembléia
25324|Araújo, Maria Marta
25325|Lemos, Celina Borges
25326|Ferreira, Jorgetânia da Silva
25327|Borges, Marlene Fátima Freitas
25328|Crispino, Luís Carlos Bassalo
25329|Bastos, Vera Burlamaqui
25330|Toledo, Peter Mann de
25331|Perrot, Michelle
25332|Carrijo, Gilson Goulart
25333|Smith, Clara A
25334|Matta, Sérgio da
25335|Pimentel, Thaís Velloso Cougo
25336|Neves, Marta Melgaço
25337|Siqueira, Alice Oliveira de
25338|Palti, Elías J.
25339|Castelo Branco, Edwar de Alencar
25340|Alves, Luciano Carneiro
25341|Martini, Sueli
25342|Kuhl, Júlio César Assis
25343|Cunha, Pedro Penner da
25344|BRASIL. Tribunal Regional Federal (2. Região)
25345|BRASIL. Tribunal Regional Federal (2. Região). Centro Cultural Justiça Federal. Biblioteca
25346|Sant'anna, Wania
25347|Reznik, Fernanda
25348|Ferreira, Claudia
25349|Nóbrega, Cida
25350|Echeverría, Regina
25351|ESCOLA SUPERIOR DE GUERRA
25352|Jovanovic, Aleksandar
25353|Chacel, Cristina
25354|Cappelari, Denise
25355|Cowling, Camillia
25356|Toledo, Kerina Pardini
25357|Pinto, Donizetti Aparecido
25358|Ferreira, José Maria Carvalho
25359|Branco, Rafael
25360|Pucci Júnior, Renato Luiz
25362|Diniz, Renato
25363|Melo, Leandro Lopes Pereira de
25364|Scott, Joan W.
25365|Baerga Santini, María del Carmen
25366|Johnson, Merle de Vore
25367|Southard, Bárbara
25368|Cubano Iguina, Astrid
25369|Urrutia, Maria Rosario
25370|Rocha, Euzébio
25371|Barreto, Benjamin Franklin de Barros
25372|Barceló Miller, María de Fátima
25373|Rhoda Reddock, Alice Colón y
25374|Flores Ramos, José Henrique
25375|Flores Collazo, María Margarita
25376|Corsetti, Berenice
25377|Nogueira, Isabel Porto
25378|Souza, Márcio de
25379|Bittencourt, Ezio da Rocha
25380|Maia, João Marcelo Ehlert
25381|Trusz, Alice Dubina
25382|Gastal, Susana
25383|Suprinyak, Carlos Eduardo
25384|Brum, Ceres Karam
25385|Silva, Robson Dias da
25386|Menezes, Rui Simões de
25387|Abreu, Marcelo Santos de
25388|Tornquist, Martin
25389|Monteiro, Beatriz de Freitas
25390|Bulhões, Margareth Leitão
25391|Simpson, Anthony E.
25392|Porto Alegre, Apolinário José Gomes
25393|BRASIL. Ministério da Educação e Saúde. Instituto Cairu
25394|Ligiéro, Zeca
25395|Belguelman, Giselle
25396|Faria, Nívea
25397|Porto, Fernando
25398|Pizzini, Joel
25399|Price, Maria da Glória Tavares
25400|Carvalho, Oswaldo de
25401|Avellar, José Carlos
25402|Pinto, Olga
25403|Mourre, Michel
25404|Silva, Heloisa Barbosa da
25405|Dias, Feliciano S. C.
25406|Carcopino, Jérôme
25407|Gomes, Francisco de Assis Magalhães
25408|Coelho, Beatriz Amaral de Salles
25409|Torres Júnior, Ivan Vernon Gomes
